Longitude,Latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,set
-122.2,38.09,0.333333333,0.74730304,0.600334448,0.667779633,0.646662584,0.529618341,1.719,1
-122.19,37.46,0.647058824,0.590280048,0.658305463,0.416736227,0.695652174,0.408450393,5.00001,1
-122.19,37.47,0.843137255,0.149177291,0.14548495,0.121869783,0.183098592,0.475627264,3.123,1
-122.19,37.48,0.794117647,0.118884167,0.119843924,0.113731219,0.141151255,0.432226787,2.7695,1
-122.19,37.71,0.68627451,0.039119538,0.037346711,0.031928214,0.034292713,0.55727096,2.625,1
-122.19,37.73,0.852941176,0.141113654,0.150501672,0.168614357,0.161359461,0.133431619,0.822,1
-122.19,37.74,0.754901961,0.084450256,0.098940914,0.101627713,0.09491733,0.148566569,0.8525,1
-122.19,37.75,0.522875817,0.151937816,0.187848384,0.165762382,0.168605838,0.093412257,0.82,1
-122.19,37.76,0.800653595,0.146779993,0.164715719,0.176335559,0.169116146,0.129236976,0.833833333,1
-122.19,37.77,0.890196078,0.202876757,0.225195095,0.235767947,0.232455603,0.241852195,1.1562,1
-122.19,37.78,0.988235294,0.173455378,0.153846154,0.149749583,0.159338641,0.372537327,1.644,1
-122.19,37.79,0.843137255,0.196207911,0.207023411,0.183973289,0.214819351,0.302345614,1.8462,1
-122.19,37.8,0.934640523,0.197559115,0.160720922,0.139120757,0.171667687,0.424374945,2.558666667,1
-122.19,37.82,0.607843137,0.199738477,0.146042363,0.131469115,0.159828536,0.863271932,3.659,1
-122.19,37.83,0.539215686,0.169608805,0.125696767,0.116235392,0.139314146,0.776288762,3.5205,1
-122.19,38.07,0.37254902,0.326686281,0.291527313,0.250834725,0.299448867,0.457273169,2.175,1
-122.19,38.09,0.137254902,0.06668846,0.064659978,0.05696995,0.069197795,0.648643873,1.663,1
-122.19,38.13,0.078431373,0.855617304,0.80490524,0.909015025,0.853031231,0.491485555,2.148,1
-122.18,37.45,0.764705882,0.398496241,0.499721293,0.306239566,0.503674219,0.412414966,4.2725,1
-122.18,37.68,0.078431373,0.227198431,0.225752508,0.174248748,0.244335579,0.550611803,1.878,1
-122.18,37.7,0.676470588,0.283153536,0.301839465,0.270972454,0.318432333,0.354359926,1.922,1
-122.18,37.71,0.862745098,0.078892884,0.080824972,0.107262104,0.081445193,0.317508172,1.575,1
-122.18,37.72,0.862745098,0.163016236,0.17335563,0.208263773,0.185548071,0.364961569,1.567,1
-122.18,37.73,0.818627451,0.188351313,0.208054627,0.24269616,0.212951623,0.2206467,0.79625,1
-122.18,37.74,0.784313725,0.114125894,0.123560015,0.140998887,0.118391508,0.18171511,0.876333333,1
-122.18,37.75,0.823529412,0.094453525,0.110590858,0.128631052,0.110716473,0.194948759,0.833,1
-122.18,37.76,0.88627451,0.170687589,0.183277592,0.194991653,0.188487446,0.20713844,0.9564,1
-122.18,37.77,0.858823529,0.189124986,0.207692308,0.205717863,0.217146356,0.220408163,1.0222,1
-122.18,37.78,0.803921569,0.136682285,0.146228168,0.164023372,0.149418249,0.334768973,1.741333333,1
-122.18,37.79,0.803921569,0.150049036,0.131735414,0.123052309,0.131251276,0.545425096,2.339333333,1
-122.18,37.8,0.539215686,0.199847445,0.146878484,0.144720367,0.158909982,0.664629163,3.02,1
-122.18,37.81,0.637254902,0.105208674,0.082497213,0.076794658,0.09614207,0.596739995,4.1,1
-122.18,37.86,0.62745098,0.484581018,0.353400223,0.350375626,0.376607471,0.933960597,3.997,1
-122.18,37.88,0.68627451,0.058842759,0.065217391,0.047161937,0.072872015,0.485919693,3.542,1
-122.18,37.89,0.333333333,0.527732374,0.408584169,0.339941569,0.448254746,0.844708013,4.99,1
-122.18,37.9,0.68627451,0.518470088,0.338907469,0.31427379,0.349050827,0.939404983,5.00001,1
-122.18,38.07,0.176470588,0.542007192,0.47212932,0.434891486,0.490508267,0.533273699,2.018,1
-122.18,38.17,0.117647059,0.445788384,0.361761427,0.463898164,0.394366197,0.524825515,1.613,1
-122.18,38.23,0.392156863,0.269478043,0.188963211,0.168405676,0.187385181,0.746421945,3.204,1
-122.18,38.29,0.333333333,0.212596709,0.146599777,0.136268781,0.164115126,0.829512324,3.93,1
-122.17,37.45,0.647058824,0.155225019,0.176700111,0.119365609,0.185548071,0.477780723,5.00001,1
-122.17,37.46,0.901960784,0.251716247,0.183946488,0.216819699,0.171463564,0.989387313,5.00001,1
-122.17,37.48,0.745098039,0.264247575,0.222408027,0.244782972,0.248622168,0.603299761,3.527,1
-122.17,37.69,0.450980392,0.246267844,0.216833891,0.233722871,0.222902633,0.470558353,2.126,1
-122.17,37.7,0.450980392,0.191021031,0.202341137,0.197621035,0.220453154,0.386529287,2.026,1
-122.17,37.71,0.725490196,0.096763648,0.110367893,0.09933222,0.120024495,0.303041346,1.798,1
-122.17,37.72,0.647058824,0.268170426,0.29919175,0.287771285,0.315676669,0.34747714,1.62325,1
-122.17,37.73,0.901960784,0.188333152,0.208844296,0.192056205,0.216778934,0.280682186,1.491,1
-122.17,37.74,0.820261438,0.107151938,0.134708287,0.157832499,0.142988365,0.21355133,0.968,1
-122.17,37.75,0.830065359,0.148523483,0.159327388,0.168162215,0.160338845,0.200759416,0.936,1
-122.17,37.76,0.760784314,0.183741964,0.202564103,0.206552588,0.209308022,0.18682525,0.9616,1
-122.17,37.77,0.633986928,0.267189713,0.300074322,0.275528659,0.30026536,0.244504079,1.226333333,1
-122.17,37.78,0.91503268,0.111292725,0.103864734,0.09738453,0.114921413,0.376866331,1.473,1
-122.17,37.87,0.725490196,0.137190803,0.09754738,0.09745409,0.110838947,0.708664635,4.38,1
-122.17,37.88,0.617647059,0.395281682,0.280379041,0.28495409,0.300673607,0.789745119,4.125,1
-122.17,38.06,0.294117647,0.382804838,0.347826087,0.367070117,0.3821188,0.435087022,1.871,1
-122.17,38.07,0.274509804,0.231339218,0.153846154,0.177796327,0.165339865,0.658185352,2.197,1
-122.16,37.44,0.647058824,0.239402855,0.293756968,0.247913189,0.324556032,0.419350208,4.059,1
-122.16,37.45,0.754901961,0.175874469,0.269788183,0.165066778,0.279240661,0.549253468,4.1575,1
-122.16,37.46,0.735294118,0.257546039,0.280100334,0.23340985,0.335272505,0.52422365,4.14,1
-122.16,37.47,0.735294118,0.341288003,0.358138239,0.4264399,0.386405389,0.389157611,2.5215,1
-122.16,37.48,0.68627451,0.24365261,0.265886288,0.405676127,0.278628291,0.207284212,1.573,1
-122.16,37.68,0.294117647,0.183611202,0.192865106,0.117487479,0.214329455,0.20838855,0.833,1
-122.16,37.69,0.68627451,0.14133159,0.137402453,0.147224541,0.155235762,0.396379981,1.9895,1
-122.16,37.7,0.68627451,0.183393266,0.166480862,0.180300501,0.185548071,0.402486969,1.928333333,1
-122.16,37.71,0.696078431,0.118175874,0.103121516,0.103088481,0.11726883,0.387611538,1.83,1
-122.16,37.72,0.450980392,0.176092405,0.234671126,0.154945743,0.220453154,0.288138307,1.4115,1
-122.16,37.73,0.980392157,0.184047074,0.190263842,0.151085142,0.203715044,0.294832435,1.816,1
-122.16,37.74,0.890196078,0.114307508,0.120401338,0.11957429,0.125045928,0.305241187,1.1672,1
-122.16,37.75,0.722222222,0.13984236,0.166480862,0.165692821,0.157072872,0.224734591,1.071833333,1
-122.16,37.76,0.810457516,0.250662889,0.258082497,0.260225376,0.265156154,0.299713608,1.384333333,1
-122.16,37.77,0.843137255,0.177182086,0.173541434,0.156928214,0.178403756,0.365933386,1.593666667,1
-122.16,37.83,0.294117647,0.500599324,0.391861761,0.307804674,0.396815677,0.775256206,3.702,1
-122.16,37.86,0.68627451,0.365805819,0.273690078,0.269824708,0.294549908,0.845779221,4.043,1
-122.16,37.89,0.607843137,0.193636265,0.133221851,0.149415693,0.156766687,0.912072621,4.345,1
-122.16,38.02,0.764705882,0.195924594,0.160535117,0.157762938,0.168401715,0.510932945,1.961,1
-122.16,38.05,0.823529412,0.235262068,0.245540691,0.182178631,0.253214942,0.37630864,1.967,1
-122.16,38.07,0.254901961,0.692819004,0.687848384,0.599123539,0.688916105,0.445291103,1.903,1
-122.15,37.41,0.549019608,0.051323962,0.056298774,0.073873122,0.052051439,0.721243043,4.75,1
-122.15,37.42,0.843137255,0.387490465,0.466555184,0.370200334,0.508266993,0.37816945,4.048,1
-122.15,37.43,0.901960784,0.283099052,0.272017837,0.238731219,0.28352725,0.499204877,4.763,1
-122.15,37.44,1,0.196215176,0.153102936,0.138355593,0.164319249,0.622338546,5.00001,1
-122.15,37.45,1,0.146071701,0.122630992,0.098393155,0.122167789,0.658444871,5.00001,1
-122.15,37.46,0.68627451,0.3372017,0.460423634,0.361227045,0.464482547,0.458013075,3.441,1
-122.15,37.47,0.725490196,0.170462388,0.170196953,0.24457429,0.197795468,0.367832847,2.078,1
-122.15,37.67,0.666666667,0.269151139,0.220735786,0.243322204,0.23759951,0.560981535,1.981,1
-122.15,37.68,0.617647059,0.266372453,0.246934225,0.236644407,0.264849969,0.423552213,2.093,1
-122.15,37.69,0.710784314,0.162198976,0.150641026,0.163814691,0.167176975,0.405606723,1.896,1
-122.15,37.7,0.68627451,0.159529258,0.137123746,0.145555092,0.148805879,0.332030215,1.9365,1
-122.15,37.71,0.509803922,0.368965893,0.473801561,0.309056761,0.468769137,0.341748388,1.971,1
-122.15,37.72,0.679738562,0.253132832,0.309178744,0.228714524,0.326801388,0.279673558,1.888666667,1
-122.15,37.73,0.797385621,0.254077222,0.284095132,0.188160824,0.295162278,0.310653915,2.207,1
-122.15,37.74,0.91503268,0.169590643,0.168524712,0.16179744,0.183813023,0.312310422,1.601,1
-122.15,37.75,0.803921569,0.184101558,0.181438127,0.186247913,0.178199633,0.33773412,1.3105,1
-122.15,37.76,0.745098039,0.19843086,0.158305463,0.158180301,0.164115126,0.615668345,1.969,1
-122.15,38.04,0.254901961,0.305328539,0.326086957,0.224958264,0.349663197,0.237068204,1.685,1
-122.15,38.06,0.176470588,0.327558025,0.295429208,0.287145242,0.318432333,0.537392879,1.958,1
-122.15,38.29,0.31372549,0.176855181,0.132107023,0.145659432,0.135946111,0.672453397,3.288,1
-122.14,37.41,0.666666667,0.263375831,0.236343367,0.196994992,0.263931415,0.658063875,4.371,1
-122.14,37.42,0.882352941,0.022229487,0.023411371,0.026919866,0.030006124,0.403094355,2.65,1
-122.14,37.43,0.777777778,0.195452399,0.202898551,0.165275459,0.231884058,0.641185912,4.59534,1
-122.14,37.44,1,0.339435545,0.259754738,0.231427379,0.256582976,0.682005919,5.00001,1
-122.14,37.45,0.960784314,0.322055138,0.231326644,0.217132721,0.249540723,0.859727008,5.00001,1
-122.14,37.47,0.696078431,0.296937997,0.340858417,0.503964942,0.328842621,0.313560164,1.586,1
-122.14,37.48,0.68627451,0.131633431,0.130434783,0.203672788,0.14513166,0.386959979,1.489,1
-122.14,37.67,0.679738562,0.278704006,0.243403939,0.24255704,0.261277812,0.427732132,1.922666667,1
-122.14,37.68,0.588235294,0.344738658,0.342066146,0.310169727,0.360685854,0.338634155,2.042,1
-122.14,37.69,0.715686275,0.202026806,0.236343367,0.204194491,0.260869565,0.356806034,1.8375,1
-122.14,37.7,0.5,0.148468999,0.143812709,0.134703673,0.172994489,0.417235401,1.9065,1
-122.14,37.71,0.421568627,0.381115833,0.52090301,0.370513356,0.560012247,0.292842786,1.7425,1
-122.14,37.72,0.803921569,0.118720715,0.106187291,0.086915693,0.115125536,0.303626645,2.108,1
-122.14,37.73,0.882352941,0.23488068,0.208890747,0.175657346,0.220453154,0.399891775,2.42525,1
-122.14,37.74,1,0.116486869,0.110925307,0.090776294,0.116350276,0.393840004,2.042,1
-122.14,37.75,0.656862745,0.110057753,0.083890747,0.090567613,0.093998775,0.544648379,2.257,1
-122.14,37.76,0.647058824,0.164650757,0.127647715,0.112687813,0.127985303,0.559921371,2.528,1
-122.14,37.77,0.509803922,0.242671897,0.202341137,0.269616027,0.216166565,0.478233501,2.791,1
-122.14,37.84,0.450980392,0.231993026,0.190078038,0.181343907,0.227189222,0.56707748,3.556,1
-122.14,37.85,0.509803922,0.996513022,0.710144928,0.702420701,0.775872627,0.753909356,3.899,1
-122.14,37.86,0.37254902,0.675493081,0.657748049,0.502921536,0.697489284,0.449962453,3.14,1
-122.14,37.88,0.647058824,0.761033017,0.609810479,0.596828047,0.687078996,0.632520541,3.944,1
-122.14,38.01,0.960784314,0.191565871,0.188963211,0.153589316,0.19228414,0.441746179,1.783,1
-122.14,38.02,0.843137255,0.176855181,0.239687848,0.171118531,0.234537661,0.171437406,1.339,1
-122.14,38.03,0.803921569,0.012640296,0.017837235,0.010225376,0.017146356,0.229658097,2.25,1
-122.14,38.05,0.509803922,0.41320693,0.429208473,0.365400668,0.442131047,0.30802191,1.506,1
-122.14,38.07,0.588235294,0.370382478,0.342251951,0.364148581,0.367421923,0.461193568,1.431,1
-122.14,38.16,0.058823529,0.356434565,0.274804905,0.311352254,0.276791182,0.533903172,1.761,1
-122.13,37.4,0.549019608,0.656532636,0.664994426,0.559682805,0.71586038,0.511705981,4.612,1
-122.13,37.41,0.68627451,0.521412226,0.500557414,0.424457429,0.543784446,0.541832317,4.409,1
-122.13,37.42,0.68627451,0.433692928,0.581382386,0.46869783,0.608083282,0.335332185,3.141,1
-122.13,37.43,0.68627451,0.427590716,0.42419175,0.342967446,0.439375383,0.494141488,4.3515,1
-122.13,37.44,0.784313725,0.298681486,0.249535489,0.234209794,0.272504593,0.732172306,4.480003333,1
-122.13,37.45,0.732026144,0.247321202,0.197510219,0.186352254,0.211879976,0.727548812,5.00001,1
-122.13,37.46,0.653594771,0.186625985,0.223151245,0.293127435,0.227597469,0.295414053,1.682,1
-122.13,37.47,0.519607843,0.169227416,0.179208473,0.277754591,0.204531537,0.500955252,1.7005,1
-122.13,37.66,0.352941176,0.093712542,0.091973244,0.083889816,0.110838947,0.424695203,1.63,1
-122.13,37.67,0.764705882,0.266826487,0.253065775,0.236783528,0.266993264,0.323375887,1.818333333,1
-122.13,37.68,0.843137255,0.227888562,0.218877741,0.223497496,0.233721168,0.381235828,1.805,1
-122.13,37.69,0.480392157,0.191075515,0.290691193,0.184265442,0.268218004,0.291004064,2.165,1
-122.13,37.7,0.522875817,0.387926338,0.430137495,0.367974402,0.457032047,0.312671172,2.082666667,1
-122.13,37.71,0.843137255,0.16508663,0.176421405,0.14346828,0.187385181,0.314106812,1.8445,1
-122.13,37.72,0.62254902,0.231175766,0.191332219,0.173831386,0.213717085,0.546238625,2.9205,1
-122.13,37.73,0.62745098,0.217282336,0.148272018,0.142111853,0.164115126,0.707847425,3.418,1
-122.13,37.74,0.784313725,0.479241582,0.370122631,0.30696995,0.395590937,0.496963071,2.489,1
-122.13,37.75,0.62745098,0.064182195,0.039855072,0.037145242,0.042559706,0.515471773,3.2055,1
-122.13,37.76,0.490196078,0.355671788,0.272575251,0.253964942,0.325168402,0.537823571,2.754,1
-122.13,37.77,0.450980392,0.267734554,0.175585284,0.190108514,0.197183099,0.725693524,2.93,1
-122.13,37.89,0.509803922,0.08085431,0.118171683,0.060517529,0.102265769,0.247504196,3.5,1
-122.13,38,0.62745098,0.307180996,0.362318841,0.250626043,0.390691978,0.226190476,1.508,1
-122.13,38.01,0.950980392,0.184210526,0.222686734,0.152024207,0.235150031,0.168405999,1.4205,1
-122.13,38.02,1,0.25890814,0.282051282,0.195116861,0.274954072,0.271490414,1.66,1
-122.13,38.26,0.764705882,0.167374959,0.141025641,0.138564274,0.159828536,0.312328828,1.702,1
-122.12,37.37,0.333333333,0.175983437,0.127647715,0.114774624,0.134721372,0.927886739,5.00001,1
-122.12,37.38,0.647058824,0.157022992,0.120401338,0.104131886,0.121249235,0.880267691,5.00001,1
-122.12,37.39,0.647058824,0.38781737,0.275919732,0.277754591,0.305572566,0.929554289,5.00001,1
-122.12,37.4,0.588235294,0.256510842,0.224637681,0.19115192,0.218003674,0.720536266,5.00001,1
-122.12,37.41,0.62745098,0.314917729,0.342809365,0.259808013,0.354562156,0.538121742,3.609,1
-122.12,37.42,0.676470588,0.275035415,0.301003344,0.244365609,0.317819963,0.52085542,3.676,1
-122.12,37.43,0.656862745,0.352511714,0.339186176,0.297996661,0.366197183,0.595028271,4.118,1
-122.12,37.44,0.62745098,0.244033998,0.25696767,0.226732053,0.260869565,0.516841152,3.8985,1
-122.12,37.45,0.725490196,0.138825324,0.173913043,0.198247078,0.174525413,0.166721884,1.557,1
-122.12,37.48,0.68627451,0.095673968,0.09754738,0.164858097,0.113900796,0.366584946,1.594,1
-122.12,37.64,0.764705882,0.046856271,0.05574136,0.054048414,0.04592774,0.374105486,2.281,1
-122.12,37.65,0.490196078,0.017434892,0.01393534,0.016903172,0.014084507,0.207074388,1.375,1
-122.12,37.67,0.62745098,0.373433584,0.378483835,0.374165275,0.423759951,0.379848043,1.847,1
-122.12,37.68,0.75,0.220496894,0.212374582,0.207846411,0.226729945,0.354934181,1.7925,1
-122.12,37.69,0.470588235,0.221532091,0.247305834,0.236505287,0.261481935,0.310661277,1.680666667,1
-122.12,37.7,0.483660131,0.307725836,0.377740617,0.326377295,0.379873444,0.248652708,1.615666667,1
-122.12,37.71,0.696078431,0.119701427,0.135730212,0.122495826,0.151561543,0.333217378,1.6,1
-122.12,37.75,0.578431373,0.14160401,0.102564103,0.11759182,0.099203919,0.748326928,2.899,1
-122.12,37.81,0.490196078,0.440884821,0.28483835,0.309056761,0.303735456,0.792009011,4.165,1
-122.12,37.82,0.490196078,0.24703062,0.175585284,0.190525876,0.19044703,0.680912625,3.645,1
-122.12,37.85,0.333333333,0.57208238,0.381270903,0.389190317,0.401102266,0.829081633,4.541,1
-122.12,37.88,0.666666667,0.303258145,0.200668896,0.207846411,0.221065524,0.833211856,4.333,1
-122.12,37.89,0.568627451,0.351422033,0.407469342,0.261894825,0.417636252,0.40033351,2.571,1
-122.12,37.91,0.647058824,0.619047619,0.419732441,0.408388982,0.441518677,0.868881968,4.553,1
-122.12,37.99,0.62745098,0.180669064,0.15328874,0.153589316,0.158603797,0.461072091,2.254,1
-122.12,38,0.37254902,0.761686826,0.781493868,0.671118531,0.815676669,0.409079866,1.664,1
-122.12,38.01,0.908496732,0.190948385,0.181902638,0.165345019,0.199428455,0.374742321,1.448666667,1
-122.11,37.37,0.941176471,0.116159965,0.104793757,0.08451586,0.103490508,0.740414348,5.00001,1
-122.11,37.38,0.549019608,0.39402855,0.338628763,0.272850584,0.360992039,0.656987146,5.00001,1
-122.11,37.39,0.68627451,0.180669064,0.144370123,0.135642738,0.151255358,0.651205937,5.00001,1
-122.11,37.4,0.385620915,0.184482946,0.192493497,0.169309961,0.20840988,0.45273434,3.138003333,1
-122.11,37.41,0.60130719,0.343503687,0.42827945,0.31246522,0.445601143,0.557569132,4.095333333,1
-122.11,37.42,0.607843137,0.333006429,0.330546265,0.263355593,0.329454991,0.662050534,4.178,1
-122.11,37.43,0.666666667,0.407813011,0.305462653,0.308535058,0.332823025,0.751805592,4.575,1
-122.11,37.44,0.666666667,0.219461698,0.19342252,0.212437396,0.229026332,0.567784257,3.766,1
-122.11,37.64,0.362745098,0.276506484,0.313545151,0.287040902,0.319350888,0.436334924,1.9775,1
-122.11,37.65,0.333333333,0.472158658,0.449275362,0.424874791,0.448254746,0.329777365,3.316,1
-122.11,37.66,0.633986928,0.259198721,0.298216276,0.344741235,0.314145744,0.328709839,1.656,1
-122.11,37.67,0.673202614,0.224002034,0.267744333,0.248539232,0.263523168,0.311294431,1.733666667,1
-122.11,37.68,0.705882353,0.215102975,0.267001115,0.248747913,0.28352725,0.229404099,1.702,1
-122.11,37.69,0.754901961,0.21314155,0.266722408,0.242070117,0.282608696,0.282208013,1.5805,1
-122.11,37.7,0.444444444,0.206094948,0.287997027,0.237409572,0.305980812,0.19890965,1.564333333,1
-122.11,37.71,0.68627451,0.497657186,0.45819398,0.405884808,0.500306185,0.458311247,2.068,1
-122.11,37.83,0.352941176,0.558788275,0.411928651,0.392737896,0.434782609,0.740248697,3.699,1
-122.11,37.87,0.62745098,0.370055574,0.277591973,0.280884808,0.278628291,0.671603057,3.142,1
-122.11,37.88,0.705882353,0.436199194,0.341137124,0.333263773,0.369871402,0.658925258,3.482,1
-122.11,37.89,0.607843137,0.258254331,0.286510591,0.221619366,0.300061237,0.422254616,2.795,1
-122.11,37.98,0.196078431,0.476081508,0.377369008,0.372495826,0.402939375,0.622305416,2.973,1
-122.11,37.99,0.235294118,0.369020377,0.340022297,0.320534224,0.360992039,0.470304356,2.472,1
-122.11,38,0.156862745,0.372888744,0.323857302,0.303631052,0.3312921,0.580892747,2.126,1
-122.11,38.01,0.764705882,0.144600632,0.159977703,0.133868948,0.156154317,0.306696705,1.2275,1
-122.11,38.09,0.196078431,0.073117577,0.079710145,0.065317195,0.082669933,0.209051153,1.225,1
-122.1,37.36,0.637254902,0.190258254,0.128483835,0.121452421,0.137477036,0.932513915,5.00001,1
-122.1,37.37,0.735294118,0.257763975,0.196209588,0.194490818,0.210961421,0.855806608,5.00001,1
-122.1,37.38,0.705882353,0.453852021,0.340022297,0.328046745,0.364360073,0.780280944,5.00001,1
-122.1,37.39,0.647058824,0.197668083,0.188405797,0.156580412,0.204939784,0.544850841,4.025336667,1
-122.1,37.4,0.431372549,0.184047074,0.300167224,0.263146912,0.32072872,0.355530524,2.291,1
-122.1,37.41,0.62745098,0.683774654,0.7090301,0.630217028,0.740355175,0.54909886,3.433,1
-122.1,37.61,0.666666667,0.257055683,0.254180602,0.359348915,0.28475199,0.444849368,1.736,1
-122.1,37.63,0.549019608,0.236460717,0.241360089,0.286310518,0.248622168,0.363282976,1.809,1
-122.1,37.64,0.529411765,0.194181105,0.172240803,0.152337229,0.169014085,0.459802103,2.067,1
-122.1,37.65,0.581699346,0.172133232,0.165551839,0.154284919,0.182894468,0.442287305,1.913,1
-122.1,37.66,0.666666667,0.119690531,0.125641026,0.144282137,0.139497857,0.378063433,1.7006,1
-122.1,37.67,0.647058824,0.398496241,0.498885173,0.516277129,0.551745254,0.27128059,1.505,1
-122.1,37.68,0.681372549,0.194262831,0.233835006,0.208837646,0.237752603,0.280496289,1.79725,1
-122.1,37.69,0.705882353,0.297046965,0.312430323,0.280676127,0.321187998,0.31325095,1.7645,1
-122.1,37.7,0.470588235,0.323744143,0.345596433,0.293823038,0.363135334,0.428703949,2.092,1
-122.1,37.71,0.509803922,0.734226872,0.596989967,0.567195326,0.632578077,0.52049651,2.525,1
-122.1,37.72,0.568627451,0.282990084,0.202898551,0.191360601,0.213104715,0.589528669,3.302,1
-122.1,37.88,0.666666667,0.4030729,0.293199554,0.31427379,0.315370484,0.74339606,3.671,1
-122.1,37.89,0.392156863,0.357415277,0.362876254,0.290692821,0.366809553,0.519922255,3.103,1
-122.1,37.9,0.725490196,0.08989866,0.079152731,0.075751252,0.082057563,0.663662868,2.944,1
-122.1,37.96,0.421568627,0.281464531,0.237458194,0.23351419,0.257807716,0.537105751,2.3185,1
-122.1,37.97,0.333333333,0.471177945,0.363991081,0.364774624,0.394366197,0.573504727,2.696,1
-122.1,38.02,0.529411765,0.46921652,0.45819398,0.434265442,0.47397428,0.34813146,1.597,1
-122.1,38.24,0.235294118,0.802549853,0.579710145,0.665275459,0.600734844,0.531219631,1.95,1
-122.09,37.35,0.705882353,0.195379754,0.157748049,0.164023372,0.158603797,0.781815973,5.00001,1
-122.09,37.36,0.705882353,0.207856598,0.155797101,0.179987479,0.173606859,0.637744059,5.00001,1
-122.09,37.37,0.578431373,0.186880244,0.149665552,0.128338898,0.158297612,0.614823527,4.710505,1
-122.09,37.38,0.666666667,0.247466492,0.210144928,0.197621035,0.233619106,0.634337176,4.1095,1
-122.09,37.39,0.681372549,0.172224038,0.236343367,0.172944491,0.253674219,0.378887269,3.284,1
-122.09,37.4,0.470588235,0.23979514,0.34960981,0.28451586,0.374525413,0.365721353,2.4204,1
-122.09,37.41,0.241830065,0.134502924,0.199554069,0.146076795,0.205552154,0.33652487,2.749333333,1
-122.09,37.42,0.431372549,0.530892449,0.696209588,0.562186978,0.710961421,0.36447566,2.298,1
-122.09,37.6,0.68627451,0.041734772,0.051282051,0.060517529,0.055113288,0.27284875,1.479,1
-122.09,37.63,0.666666667,0.153790273,0.135823114,0.174040067,0.150030618,0.459526018,1.774666667,1
-122.09,37.64,0.660130719,0.168428317,0.148086213,0.162632165,0.154521331,0.434538534,1.766333333,1
-122.09,37.65,0.614379085,0.179361447,0.205871423,0.174874791,0.20534803,0.383742675,1.932,1
-122.09,37.66,0.754901961,0.135992154,0.158305463,0.154528381,0.16564605,0.259221221,1.4685,1
-122.09,37.67,0.764705882,0.208710181,0.270159792,0.272676683,0.282302511,0.244772801,1.608333333,1
-122.09,37.68,0.735294118,0.189495478,0.23606466,0.181448247,0.245866503,0.255759122,1.91075,1
-122.09,37.69,0.598039216,0.261087501,0.257246377,0.208159432,0.280465401,0.392939968,1.6915,1
-122.09,37.7,0.594771242,0.298245614,0.316982534,0.265859766,0.334149826,0.435436729,2.379666667,1
-122.09,37.71,0.62745098,0.245287131,0.185340022,0.190421536,0.193508879,0.520998984,2.5995,1
-122.09,37.86,0.509803922,0.597362973,0.422519509,0.460559265,0.470300061,0.786321672,4.026,1
-122.09,37.89,0.666666667,0.095673968,0.076365663,0.072412354,0.079608083,0.70331964,4.065,1
-122.09,37.94,0.549019608,0.751116923,0.568561873,0.548622705,0.624617269,0.628622228,2.732,1
-122.09,37.95,0.607843137,0.145690313,0.115384615,0.124373957,0.126760563,0.61032335,2.479,1
-122.09,37.97,0.078431373,0.577639752,0.433110368,0.419866444,0.443968157,0.717399947,2.941,1
-122.09,37.98,0.254901961,0.586139261,0.484392419,0.478088481,0.532761788,0.572886297,2.11,1
-122.09,37.99,0.352941176,0.33464095,0.280936455,0.368948247,0.300673607,0.5466141,2.054,1
-122.09,38.02,0.705882353,0.189604446,0.187848384,0.234348915,0.210042866,0.373542274,1.137,1
-122.08,37.35,0.666666667,0.146562057,0.114269788,0.113313856,0.114513166,0.795885237,5.00001,1
-122.08,37.36,0.558823529,0.266644873,0.182831661,0.179361436,0.188303735,0.911509409,5.00001,1
-122.08,37.38,0.631372549,0.140111147,0.151727982,0.130217028,0.151867728,0.468517537,3.641,1
-122.08,37.39,0.823529412,0.174966402,0.214604236,0.166875348,0.222902633,0.33629664,3.279333333,1
-122.08,37.4,0.56372549,0.187397842,0.216276477,0.179413606,0.215401102,0.453073924,2.9675,1
-122.08,37.41,0.37254902,0.206385529,0.253065775,0.222036728,0.265768524,0.462452513,2.889,1
-122.08,37.58,0.284313725,0.322599978,0.267001115,0.380843072,0.273729333,0.581400742,2.4545,1
-122.08,37.59,0.294117647,0.197668083,0.202341137,0.284223706,0.216166565,0.412481226,1.563,1
-122.08,37.6,0.176470588,0.331698812,0.376811594,0.428005008,0.383343539,0.375728863,1.917,1
-122.08,37.61,0.294117647,0.264901384,0.254459309,0.270972454,0.252296387,0.43256361,2.3265,1
-122.08,37.62,0.411764706,0.234662744,0.229375697,0.223810518,0.26301286,0.404612819,1.819,1
-122.08,37.63,0.647058824,0.117184265,0.117391304,0.168071786,0.13312921,0.381184292,1.6936,1
-122.08,37.64,0.611764706,0.226566416,0.251950948,0.294782972,0.263931415,0.385526548,1.7884,1
-122.08,37.65,0.490196078,0.371962515,0.509476031,0.433222037,0.511022658,0.301009365,1.6365,1
-122.08,37.66,0.666666667,0.192873488,0.224080268,0.250626043,0.241579914,0.204352195,1.6045,1
-122.08,37.67,0.549019608,0.053503324,0.092530658,0.047579299,0.091855481,0.051219189,1.6,1
-122.08,37.68,0.490196078,0.208810069,0.269091416,0.178787563,0.246325781,0.248520187,2.23025,1
-122.08,37.69,0.77124183,0.19370891,0.202712746,0.171048971,0.201877934,0.294541626,1.872,1
